wk_ending,state,deaths_st,cases_st,pop_st,deaths_pc_st,cases_pc_st,st_code,wk_tests,tests_pc,cum_all_doses,cum_1st_doses,wk_all_doses,wk_1st_doses,curr_date
2021-02-02,Massachusetts,3142,102781,405441,0.007749586252993654,0.007749586252993654,MA,94573100,13.555757818994925,496103,312127,136184,55302,NA
2021-02-02,Michigan,3995,97228,114791,0.03480237997752437,0.03480237997752437,MI,66088596,6.5792529616724735,1001873,601509,271420,109872,NA
2021-02-02,Minnesota,1533,96097,63366,0.024192784774169113,0.024192784774169113,MN,43384025,7.610337907649452,559383,326887,223906,126282,NA
2021-02-02,Mississippi,357,18450,35430,0.010076206604572396,0.010076206604572396,MS,11040938,3.693535523842021,243890,190996,59492,39682,NA
2021-02-02,Missouri,1705,84001,56155,0.030362389813907934,0.030362389813907934,MO,28961025,4.694400634110681,515850,279010,180155,96535,NA
2021-02-02,Montana,178,15508,18427,0.009659738427307754,0.009659738427307754,MT,6629139,6.09991074386249,107300,80383,29561,31956,NA
2021-02-02,Nebraska,577,61438,20362,0.028337098516845103,0.028337098516845103,NE,14596513,7.475538905135283,185536,136476,47192,47820,NA
2021-02-02,Nevada,3313,215469,162113,0.02043636229050107,0.02043636229050107,NV,17336887,5.521899505041947,248754,176372,88885,61981,NA
2021-02-02,New Hampshire,546,25719,113309,0.004818681658120714,0.004818681658120714,NH,8754873,6.38459288969918,130515,69620,35892,2853,NA
2021-02-02,New Jersey,2544,67912,386182,0.006587567519977627,0.006587567519977627,NJ,65984581,7.3836584953735045,796075,542409,211927,109173,NA
2021-02-02,New Mexico,770,49530,59909,0.012852826787294063,0.012852826787294063,NM,16256649,7.753667296245421,277141,154165,67561,Inf,NA
2021-02-02,New York,8443,180602,303961,0.02777658975987051,0.02777658975987051,NY,223060514,11.474011162264345,1960602,1085402,636182,48886,NA
2021-02-02,North Carolina,766,87233,102824,0.007449622656189216,0.007449622656189216,NC,58007359,5.4662557129260545,1061308,636733,488178,288752,NA
2021-02-02,North Dakota,190,20985,13855,0.013713460844460484,0.013713460844460484,ND,9397061,12.336585609204397,105616,54304,30975,6215,NA
2021-02-02,Ohio,1879,105457,129878,0.014467423274149587,0.014467423274149587,OH,63135719,5.37430467240396,853965,853965,227098,227098,NA
2021-02-02,Oklahoma,593,75542,50088,0.011839163072991534,0.011839163072991534,OK,22171881,5.606293333198477,373279,256789,95128,50282,NA
2021-02-02,Oregon,480,30234,110993,0.0043245970466606,0.0043245970466606,OR,22051939,5.127058257325468,438277,272467,130227,50082,NA
2021-02-02,Pennsylvania,2900,110793,185536,0.015630389789582616,0.015630389789582616,PA,64134502,5.002340085329423,1008025,615085,327806,163618,NA
2021-02-02,Rhode Island,1582,74238,151337,0.010453491214970563,0.010453491214970563,RI,17582516,16.64758748674443,102384,74557,28390,30033,NA
2021-02-02,South Carolina,728,56352,107264,0.006786992840095466,0.006786992840095466,SC,29277985,5.619466996794687,420964,276498,139687,101546,NA
2021-02-02,South Dakota,311,27059,13009,0.02390652625105696,0.02390652625105696,SD,4542706,5.030531755971859,101048,55713,23698,8989,NA
2021-02-02,Tennessee,1278,81360,70403,0.0181526355410991,0.0181526355410991,TN,44064694,6.388428115367999,718681,323404,195617,10492,NA
2021-02-02,Texas,4314,320744,113265,0.038087670507217584,0.038087670507217584,TX,120633212,4.093104779742334,2446600,1883862,692031,660865,NA
2021-02-02,Utah,689,130734,86647,0.007951804447932415,0.007951804447932415,UT,18161199,5.533374465284633,311785,248074,82210,75703,NA
2021-02-02,Vermont,80,4114,38999,0.0020513346496064,0.0020513346496064,VT,6197172,9.867149846909774,66979,50307,15268,18480,NA
2021-02-02,Virginia,788,59960,63226,0.012463227153386266,0.012463227153386266,VA,36427801,4.222920726483589,873468,611998,350615,217907,NA
2021-02-02,Washington,1252,78678,185729,0.00674100436657711,0.00674100436657711,WA,31630811,4.056740454784471,728636,593958,228531,331953,NA
2021-02-02,West Virginia,263,11169,31441,0.008364873890779556,0.008364873890779556,WV,13336407,7.500496043462856,266773,126604,53898,504,NA
2021-02-02,Wisconsin,1181,103672,78681,0.015009976995716882,0.015009976995716882,WI,42965224,7.342286324603751,551963,348861,206946,132572,NA
2021-02-02,Wyoming,121,8002,23150,0.005226781857451404,0.005226781857451404,WY,4445954,7.840842996340549,56831,47677,18640,19044,NA
2021-02-09,Alabama,1236,68747,71060,0.017393751759076835,0.017393751759076835,AL,15198299,3.0962468066381184,556337,378514,152828,358160,NA
2021-02-09,Alaska,152,25890,22454,0.00676939520798076,0.00676939520798076,AK,10777286,14.682910945746741,152871,109890,29423,14009,NA
2021-02-09,Arizona,8094,491511,428159,0.01890419213423051,0.01890419213423051,AZ,48461336,6.567920536586755,920166,678697,248653,224204,NA
2021-02-09,Arkansas,546,35851,39192,0.01393141457440294,0.01393141457440294,AR,17612587,5.79552056597565,401664,304604,91151,300604,NA
2021-02-09,California,18367,1152430,658537,0.02789061206887388,0.02789061206887388,CA,306355995,7.670885633802817,4746539,3811715,1223428,Inf,NA
2021-02-09,Colorado,745,56997,87253,0.008538388364869975,0.008538388364869975,CO,39298418,6.722815210938957,753424,539961,155853,207500,NA
2021-02-09,Connecticut,2205,75752,356528,0.006184647489117265,0.006184647489117265,CT,39804273,11.17131049541408,542414,406697,93161,132964,NA
2021-02-09,Delaware,654,46076,194752,0.003358116989812685,0.003358116989812685,DE,8848181,9.002162998082197,126650,100736,22859,87035,NA
2021-02-09,District of Columbia,961,38281,235249,0.00408503330513626,0.00408503330513626,DC,7898165,11.191181283997569,108475,75351,46256,Inf,NA
2021-02-09,Florida,5058,386425,311271,0.016249506057422633,0.016249506057422633,FL,122352267,5.5632368026190155,2710156,1965590,674118,586244,NA
2021-02-09,Georgia,1015,86946,65946,0.015391380826737027,0.015391380826737027,GA,46374800,4.319520123694824,1199430,923282,244644,828675,NA
2021-02-09,Hawaii,335,21569,202267,0.0016562266706877543,0.0016562266706877543,HI,6963552,4.929285264283035,202200,142259,50642,133259,NA
2021-02-09,Idaho,422,45367,38849,0.010862570465134237,0.010862570465134237,ID,4280418,2.3439446707845972,195591,149231,69413,68653,NA
2021-02-09,Illinois,9030,461757,121844,0.07411115853058009,0.07411115853058009,IL,115697658,9.139052110239579,1457693,1131846,461283,574170,NA
2021-02-09,Indiana,1587,88339,71619,0.022158924307795418,0.022158924307795418,IN,50583381,7.499000200137873,923345,593266,217623,174820,NA
2021-02-09,Iowa,514,49367,31238,0.016454318458287983,0.016454318458287983,IA,8862213,2.7869908957969716,345350,252349,87882,118599,NA
2021-02-09,Kansas,690,51836,27227,0.025342490909758694,0.025342490909758694,KS,8372375,2.876748924531673,303691,232575,74232,92014,NA
2021-02-09,Kentucky,750,69131,36620,0.0204806116876024,0.0204806116876024,KY,25703300,5.712237954170176,564682,434294,151382,373880,NA
2021-02-09,Louisiana,816,42339,70436,0.011584984950877392,0.011584984950877392,LA,36085933,7.768468175614292,614041,436190,216670,96745,NA
2021-02-09,Maine,168,11756,74678,0.002249658533972522,0.002249658533972522,ME,9882529,7.3432920440782,200927,140184,42856,25097,NA
2021-02-09,Maryland,1351,70020,232526,0.0058101029562285505,0.0058101029562285505,MD,50274274,8.26455404463499,699733,531771,155364,164320,NA
2021-02-09,Massachusetts,3241,105754,405441,0.007993764814115987,0.007993764814115987,MA,99239487,14.224620445489206,806376,630154,310273,318027,NA
2021-02-09,Michigan,4051,98632,114791,0.035290223101114196,0.035290223101114196,MI,67826624,6.752277152812344,1292572,938279,290699,336770,NA
2021-02-09,Minnesota,1552,97413,63366,0.024492630117097496,0.024492630117097496,MN,44651561,7.832686508778792,745290,541133,185907,214246,NA
2021-02-09,Mississippi,369,18881,35430,0.010414902624894157,0.010414902624894157,MS,11289751,3.776771174136743,334000,267797,90110,76801,NA
2021-02-09,Missouri,1776,85342,56155,0.03162674739560146,0.03162674739560146,MO,29621498,4.80145916777836,693468,529704,177618,250694,NA
2021-02-09,Montana,227,15782,18427,0.012318879904487979,0.012318879904487979,MT,6889465,6.339453973278369,140070,102365,32770,21982,NA
2021-02-09,Nebraska,594,62181,20362,0.029171987034672428,0.029171987034672428,NE,15164903,7.766637303656207,239832,165037,54296,28561,NA
2021-02-09,Nevada,3509,219602,162113,0.021645395495734458,0.021645395495734458,NV,17779705,5.662939617665607,346685,278091,97931,101719,NA
2021-02-09,New Hampshire,561,26687,113309,0.0049510630223548,0.0049510630223548,NH,9124780,6.654351868732908,166603,119763,36088,50143,NA
2021-02-09,New Jersey,2576,70526,386182,0.006670430004505647,0.006670430004505647,NJ,67967748,7.605574398231089,1094886,822080,298811,279671,NA
2021-02-09,New Mexico,793,50513,59909,0.013236742392628821,0.013236742392628821,NM,16903042,8.061966765873017,342786,251082,65645,96917,NA
2021-02-09,New York,8625,188959,303961,0.02837535078513362,0.02837535078513362,NY,232673420,11.968489493582984,2513387,1767666,552785,682264,NA
2021-02-09,North Carolina,795,90768,102824,0.007731657978682019,0.007731657978682019,NC,60302844,5.682568060385039,1390947,999151,329639,362418,NA
2021-02-09,North Dakota,192,21051,13855,0.013857813063875858,0.013857813063875858,ND,9522913,12.501805774540088,135530,87633,29914,33329,NA
2021-02-09,Ohio,1927,107627,129878,0.014837000877746809,0.014837000877746809,OH,65085158,5.54024685683155,1369810,1038595,515845,184630,NA
2021-02-09,Oklahoma,633,77701,50088,0.012637757546717776,0.012637757546717776,OK,22939369,5.800357285540176,586054,431499,212775,174710,NA
2021-02-09,Oregon,485,30830,110993,0.0043696449325633146,0.0043696449325633146,OR,22835616,5.309262535775815,572398,412660,134121,140193,NA
2021-02-09,Pennsylvania,2970,113224,185536,0.016007675060365642,0.016007675060365642,PA,66083401,5.154349616641578,1441358,1108626,433333,493541,NA
2021-02-09,Rhode Island,1632,76727,151337,0.010783879685734486,0.010783879685734486,RI,18417675,17.43833794122103,125208,85037,22824,10480,NA
2021-02-09,South Carolina,766,59150,107264,0.007141258949880668,0.007141258949880668,SC,30916726,5.933998579681772,585692,460511,164728,184013,NA
2021-02-09,South Dakota,319,27297,13009,0.02452148512568222,0.02452148512568222,SD,4613316,5.108724323857426,133068,92615,32020,36902,NA
2021-02-09,Tennessee,1376,83147,70403,0.019544621678053493,0.019544621678053493,TN,45072308,6.534510364504652,900580,554016,181899,230612,NA
2021-02-09,Texas,4569,329576,113265,0.04033902794331876,0.04033902794331876,TX,126094230,4.278398021192781,3322062,2512804,875462,628942,NA
2021-02-09,Utah,710,133449,86647,0.008194167137927453,0.008194167137927453,UT,18659134,5.685085859139824,506629,304991,194844,56917,NA
2021-02-09,Vermont,81,4314,38999,0.00207697633272648,0.00207697633272648,VT,6425123,10.230093892153787,90328,63024,23349,12717,NA
2021-02-09,Virginia,816,61967,63226,0.012906082940562428,0.012906082940562428,VA,37756266,4.376924048916036,1135639,897049,262171,285051,NA
2021-02-09,Washington,1290,80594,185729,0.006945603540642549,0.006945603540642549,WA,32831634,4.210749381180182,942166,731739,213530,137781,NA
2021-02-09,West Virginia,269,11487,31441,0.00855570751566426,0.00855570751566426,WV,13845692,7.786921774733278,330217,218266,63444,91662,NA
2021-02-09,Wisconsin,1216,104937,78681,0.0154548111996543,0.0154548111996543,WI,44190146,7.551612081855855,767020,595912,215057,247051,NA
2021-02-09,Wyoming,125,8039,23150,0.005399568034557235,0.005399568034557235,WY,4678279,8.250569198888938,76457,58775,19626,11098,NA
2021-02-16,Alabama,1308,69747,71060,0.018406980016887137,0.018406980016887137,AL,15554808,3.1688759773622728,641924,474065,85587,95551,NA
2021-02-16,Alaska,153,26222,22454,0.006813930702770108,0.006813930702770108,AK,11089378,15.108103247675075,183831,126381,30960,16491,NA
2021-02-16,Arizona,8505,499865,428159,0.019864115900868604,0.019864115900868604,AZ,50211390,6.805103754291189,1217126,925763,296960,247066,NA
2021-02-16,Arkansas,561,36528,39192,0.014314145744029394,0.014314145744029394,AR,18024797,5.931160579137874,478048,338611,76384,34007,NA
2021-02-16,California,19216,1169688,658537,0.029179833479364106,0.029179833479364106,CA,318126729,7.965614497652582,6153109,4493220,1406570,681505,NA
2021-02-16,Colorado,750,57911,87253,0.008595692984768432,0.008595692984768432,CO,40652733,6.954499078783275,995662,686231,242238,146270,NA
2021-02-16,Connecticut,2236,77457,356528,0.006271597181708028,0.006271597181708028,CT,41374674,11.612053055221887,674704,473106,132290,66409,NA
2021-02-16,Delaware,659,47349,194752,0.003383790667104831,0.003383790667104831,DE,9162326,9.321774960702822,151739,114564,25089,13828,NA
2021-02-16,District of Columbia,982,39131,235249,0.0041743004221059385,0.0041743004221059385,DC,8131207,11.52138649859936,121313,84740,12838,9389,NA
2021-02-16,Florida,5207,395828,311271,0.016728188620205545,0.016728188620205545,FL,126162012,5.736462147046788,3490648,2366552,780492,400962,NA
2021-02-16,Georgia,1065,89010,65946,0.01614957692657629,0.01614957692657629,GA,47741298,4.446800793584263,1446647,1027629,247217,104347,NA
2021-02-16,Hawaii,340,21830,202267,0.0016809464717427954,0.0016809464717427954,HI,7196741,5.094352618054916,236649,162945,34449,20686,NA
2021-02-16,Idaho,427,45888,38849,0.010991273906664264,0.010991273906664264,ID,4343509,2.378493122179875,242295,174495,46704,25264,NA
2021-02-16,Illinois,9183,466870,121844,0.07536686254555004,0.07536686254555004,IL,119537105,9.442333151654463,2072133,1421577,614440,289731,NA
2021-02-16,Indiana,1612,89406,71619,0.02250799368882559,0.02250799368882559,IN,52504237,7.783767632517216,1153585,779240,230240,185974,NA
2021-02-16,Iowa,527,50260,31238,0.016870478263653243,0.016870478263653243,IA,8960081,2.817768448197242,456512,335771,111162,83422,NA
2021-02-16,Kansas,713,52633,27227,0.02618724060675065,0.02618724060675065,KS,8524217,2.928921851592243,394523,287680,90832,55105,NA
2021-02-16,Kentucky,761,70578,36620,0.020780993992353905,0.020780993992353905,KY,26250931,5.8339421160124365,678768,488161,114086,53867,NA
2021-02-16,Louisiana,823,42947,70436,0.011684365949230507,0.011684365949230507,LA,37154746,7.9985589363598395,782992,528036,168951,91846,NA
2021-02-16,Maine,172,12021,74678,0.002303221832400439,0.002303221832400439,ME,10270572,7.631630492127301,249913,176892,48986,36708,NA
2021-02-16,Maryland,1382,71216,232526,0.0059434213808348315,0.0059434213808348315,MD,51915210,8.534306408553505,893860,649532,194127,117761,NA
2021-02-16,Massachusetts,3336,108172,405441,0.008228077574788934,0.008228077574788934,MA,103745736,14.870529484276009,1143430,846886,337054,216732,NA
2021-02-16,Michigan,4085,99697,114791,0.035586413569008025,0.035586413569008025,MI,69454206,6.914306222000995,1634609,1120404,342037,182125,NA
2021-02-16,Minnesota,1569,98486,63366,0.02476091279234921,0.02476091279234921,MN,45857851,8.044291460477453,914984,675329,169694,134196,NA
2021-02-16,Mississippi,378,19273,35430,0.010668924640135479,0.010668924640135479,MS,11594489,3.878715468042258,442874,319354,108874,51557,NA
2021-02-16,Missouri,1852,86694,56155,0.03298014424361143,0.03298014424361143,MO,30216497,4.89790477641601,873686,634393,180218,104689,NA
2021-02-16,Montana,230,15964,18427,0.012481684484723504,0.012481684484723504,MT,7109339,6.54177463285362,181572,129119,41502,26754,NA
2021-02-16,Nebraska,603,62882,20362,0.029613986838228072,0.029613986838228072,NE,15663663,8.022075008834511,293362,198527,53530,33490,NA
2021-02-16,Nevada,3658,222916,162113,0.022564507473182286,0.022564507473182286,NV,18208643,5.7995588694317215,428423,327691,81738,49600,NA
2021-02-16,New Hampshire,570,27369,113309,0.005030491840895251,0.005030491840895251,NH,9469099,6.9054505013673655,208541,146718,41938,26955,NA
2021-02-16,New Jersey,2609,73077,386182,0.0067558819416751684,0.0067558819416751684,NJ,70204717,7.85589068289064,1372931,1003232,278045,181152,NA
2021-02-16,New Mexico,822,51315,59909,0.013720809895007428,0.013720809895007428,NM,17643327,8.415048363095238,437903,300913,95117,49831,NA
2021-02-16,New York,8799,196889,303961,0.028947792644451097,0.028947792644451097,NY,243296776,12.514944368714797,3207614,2200388,694227,432722,NA
2021-02-16,North Carolina,816,93325,102824,0.007935890453590602,0.007935890453590602,NC,62461823,5.886016924396197,1780687,1238211,389740,239060,NA
2021-02-16,North Dakota,192,21164,13855,0.013857813063875858,0.013857813063875858,ND,9632860,12.646145646120702,162038,99364,26508,11731,NA
